Symbol,Exchange,Date,Time,CurrentVolume,LastPrice,NBB,NBO,ImbSide,ImbalanceSize, Notional Imbalance ,ImbalanceSource,ImbalanceType,ExchangeDate,ExchangeTime,MatchedSize,CurrentReferencePrice,NearIndicativePrice,FarIndicativePrice,Matched to Unmatched,Close,% move from Snashot to Close
L,UNEX,20200529,55:00.3,993087,33.23,33.19,33.23,B,188993," $ 6,280,237.39 ",NYSE,I,20200529,55:00.6,728439,33.23,35.37,0,0.2594493156,33.24,0.03%
L,UNEX,20191220,49:59.7,817653,51.62,51.61,51.62,B,372107," $ 19,208,163.34 ",NYSE,C,20191220,50:00.0,500555,51.62,0,0,0.7433888384,51.66,0.08%
L,UNEX,20191220,54:59.8,858745,51.63,51.63,51.64,B,303376," $ 15,663,302.88 ",NYSE,I,20191220,55:00.1,644398,51.63,53.37,0,0.4707897914,51.66,0.06%
L,UNEX,20191126,50:00.7,672954,50.6,50.59,50.6,B,41332," $ 2,091,399.20 ",NYSE,I,20191126,50:00.5,258866,50.59,54.78,0,0.1596656185,50.55,-0.10%
L,UNEX,20190920,49:59.6,892713,50.98,50.97,50.98,B,376013," $ 19,169,142.74 ",NYSE,C,20190920,50:00.0,586694,50.98,0,0,0.6409013898,50.97,-0.02%
L,UNEX,20190920,55:00.3,988213,51.07,51.06,51.07,B,244798," $ 12,501,833.86 ",NYSE,I,20190920,55:00.2,791935,51.06,52.47,52.84,0.309113753,50.97,-0.20%
L,UNEX,20190827,49:59.9,896981,47.63,47.62,47.63,B,195317," $ 9,302,948.71 ",NYSE,C,20190827,50:00.0,100016,47.62,0,0,1.952857543,47.45,-0.38%
L,UNEX,20190827,55:00.6,943321,47.51,47.51,47.52,B,108334," $ 5,146,948.34 ",NYSE,I,20190827,55:00.2,194403,47.52,50.01,0,0.5572650628,47.45,-0.13%
BAP,UNEX,20200626,50:01.7,242184,135.53,135.53,137.06,B,8310," $ 1,126,254.30 ",NYSE,I,20200626,50:00.5,11473,135.65,4294.67,0,0.7243092478,135.1,-0.32%
BAP,UNEX,20200529,50:00.2,412877,136.99,137,137.17,B,64042," $ 8,773,113.58 ",NYSE,C,20200529,50:00.0,114232,137.27,0,0,0.5606309966,137.82,0.61%
BAP,UNEX,20200529,55:00.3,437876,138.04,137.87,138.04,B,37003," $ 5,107,894.12 ",NYSE,I,20200529,55:00.6,147020,138.04,145.65,0,0.2516868453,137.82,-0.16%
BAP,UNEX,20191220,55:00.3,157362,214.03,214.01,214.07,B,7055," $ 1,509,981.65 ",NYSE,I,20191220,55:00.3,177983,214.07,220,0,0.03963861717,214.33,0.14%
BAP,UNEX,20191126,50:00.7,127100,207.21,206.99,207.21,B,11521," $ 2,387,266.41 ",NYSE,I,20191126,50:00.4,181772,207.21,207.94,207.99,0.06338159893,207.64,0.21%
BAP,UNEX,20190920,55:00.3,321675,209.855,209.84,210.05,B,50513," $ 10,600,405.62 ",NYSE,I,20190920,55:00.2,148276,209.89,4294.67,0,0.3406687529,209.37,-0.23%
BAP,UNEX,20190827,49:59.9,273978,201.46,201.39,201.55,B,51334," $ 10,341,747.64 ",NYSE,C,20190827,50:00.0,77094,201.46,0,0,0.6658624536,201.2,-0.13%
BAP,UNEX,20190827,55:00.1,289274,201.24,201.13,201.3,B,28802," $ 5,796,114.48 ",NYSE,I,20190827,55:00.1,102063,201.24,202.4,206.55,0.2821982501,201.2,-0.02%
HUBS,UNEX,20200626,54:59.8,260004,225.19,224.2,225.3,B,42707," $ 9,617,189.33 ",NYSE,I,20200626,55:00.1,179438,225.19,231.71,0,0.2380042132,225.04,-0.07%
HUBS,UNEX,20200619,54:59.9,663897,219.22,219.12,219.31,B,9922," $ 2,175,100.84 ",NYSE,I,20200619,55:00.1,233615,219.31,223.11,0,0.04247158787,219.98,0.35%
HUBS,UNEX,20200529,50:01.7,311802,197.93,197.96,198.32,B,9996," $ 1,978,508.28 ",NYSE,I,20200529,50:00.8,26199,198.06,200.75,0,0.3815412802,199.94,1.02%
HUBS,UNEX,20191220,54:59.8,434117,159.8,159.79,159.89,B,31890," $ 5,096,022.00 ",NYSE,I,20191220,55:00.1,347673,159.8,160.99,0,0.09172412008,159.39,-0.26%
HUBS,UNEX,20190827,50:00.4,397999,204.4,204.35,204.45,B,6164," $ 1,259,921.60 ",NYSE,I,20190827,50:00.4,9843,204.43,210.21,0,0.6262318399,204.88,0.23%
WHR,UNEX,20200529,50:02.2,397799,122.01,121.92,122.12,B,40103," $ 4,892,967.03 ",NYSE,I,20200529,50:00.9,112451,122.1,4294.67,0,0.3566264417,121.82,-0.16%
WHR,UNEX,20200529,55:00.3,440581,122.11,122.05,122.2,B,35923," $ 4,386,557.53 ",NYSE,I,20200529,55:00.6,166399,122.18,128.05,0,0.2158847108,121.82,-0.24%
WHR,UNEX,20191220,49:59.7,793854,147.1,147.08,147.1,B,161034," $ 23,688,101.40 ",NYSE,C,20191220,50:00.0,143824,147.1,0,0,1.11966014,147.41,0.21%
WHR,UNEX,20191220,55:00.3,850976,147.3,147.27,147.32,B,131135," $ 19,316,185.50 ",NYSE,I,20191220,55:00.2,206906,147.27,160.08,0,0.6337902236,147.41,0.07%
WHR,UNEX,20190920,50:00.6,319314,148.13,148.12,148.24,B,18932," $ 2,804,397.16 ",NYSE,I,20190920,50:00.6,150172,148.13,149.65,149.65,0.1260687745,148.59,0.31%
VICI,UNEX,20200619,49:59.9,3245075,22.35,22.34,22.35,B,1635721," $ 36,558,364.35 ",NYSE,C,20200619,50:00.0,1375290,22.35,0,0,1.189364425,22.48,0.58%
VICI,UNEX,20200619,54:59.9,3554301,22.52,22.51,22.52,B,1232765," $ 27,761,867.80 ",NYSE,I,20200619,55:00.2,1864428,22.52,0,0,0.6612027925,22.48,-0.18%
VICI,UNEX,20200529,50:00.2,2954771,19.51,19.51,19.52,B,366014," $ 7,140,933.14 ",NYSE,C,20200529,50:00.0,597770,19.52,0,0,0.6122990448,19.62,0.56%
VICI,UNEX,20200529,55:00.3,3090779,19.6,19.6,19.62,B,405374," $ 7,945,330.40 ",NYSE,I,20200529,55:00.6,881231,19.61,20.72,20.57,0.4600087832,19.62,0.10%
VICI,UNEX,20191220,49:59.7,1709344,25.305,25.3,25.31,B,65488," $ 1,657,173.84 ",NYSE,C,20191220,50:00.0,418671,25.31,0,0,0.1564187632,25.36,0.22%
VICI,UNEX,20191220,55:00.3,1768046,25.295,25.29,25.3,B,51212," $ 1,295,407.54 ",NYSE,I,20191220,55:00.3,635092,25.295,25.38,25.44,0.08063713604,25.36,0.26%
VICI,UNEX,20190920,49:59.6,5812324,22.855,22.85,22.86,B,190724," $ 4,358,997.02 ",NYSE,C,20190920,50:00.0,2247781,22.855,0,0,0.08484990308,22.94,0.37%
VICI,UNEX,20190920,55:00.3,5973021,22.9,22.89,22.9,B,200350," $ 4,588,015.00 ",NYSE,I,20190920,55:00.2,2788280,22.9,22.96,22.9,0.07185433314,22.94,0.17%
EMN,UNEX,20200619,50:01.4,966209,69.86,69.76,69.87,B,26794," $ 1,871,828.84 ",NYSE,I,20200619,50:00.4,1011516,69.74,70.14,70.14,0.02648895321,69.49,-0.53%
EMN,UNEX,20200529,49:59.7,1529025,67.95,67.95,67.97,B,90781," $ 6,168,568.95 ",NYSE,C,20200529,50:00.0,108567,67.88,0,0,0.8361748966,68.08,0.19%
EMN,UNEX,20190920,50:00.6,763591,72.13,72.13,72.15,B,24673," $ 1,779,663.49 ",NYSE,I,20190920,50:00.4,253981,72.13,72.83,72.97,0.09714506203,72.33,0.28%
EMN,UNEX,20190920,55:00.3,811228,72.45,72.43,72.45,B,38341," $ 2,777,805.45 ",NYSE,I,20190920,55:00.2,389871,72.45,74.31,72.97,0.09834278518,72.33,-0.17%
EMN,UNEX,20190827,49:59.9,592619,61.5847,61.58,61.61,B,85667," $ 5,275,776.49 ",NYSE,C,20190827,50:00.0,39994,61.54,0,0,2.141996299,61.55,-0.06%
EMN,UNEX,20190827,55:00.1,620124,61.54,61.55,61.58,B,74848," $ 4,606,145.92 ",NYSE,I,20190827,55:00.1,70596,61.54,73.78,0,1.060230041,61.55,0.02%
AES,UNEX,20200529,50:00.2,4665067,12.5,12.5,12.51,B,175945," $ 2,199,312.50 ",NYSE,C,20200529,50:00.0,728313,12.5,0,0,0.2415788267,12.49,-0.08%
AES,UNEX,20191126,49:59.7,4036892,18.71,18.71,18.72,B,705497," $ 13,199,848.87 ",NYSE,C,20191126,50:00.0,2141979,18.71,0,0,0.3293669079,18.75,0.21%
AES,UNEX,20191126,54:59.7,4356824,18.725,18.72,18.73,B,821035," $ 15,373,880.38 ",NYSE,I,20191126,55:00.2,2675658,18.72,19.28,19.28,0.3068534917,18.75,0.13%
AES,UNEX,20190920,49:59.6,3906806,16.09,16.08,16.09,B,530139," $ 8,529,936.51 ",NYSE,C,20190920,50:00.0,911588,16.09,0,0,0.5815554834,16.09,0.00%
AES,UNEX,20190920,55:00.8,4006168,16.13,16.12,16.13,B,539397," $ 8,700,473.61 ",NYSE,I,20190920,55:00.3,1337474,16.13,16.57,0,0.4032953164,16.09,-0.25%
AES,UNEX,20190827,55:00.6,2434355,14.64,14.64,14.65,B,346279," $ 5,069,524.56 ",NYSE,I,20190827,55:00.2,471651,14.645,15.36,14.83,0.7341848104,14.61,-0.20%
LYV,UNEX,20200529,50:02.2,2398498,48.93,48.94,49,B,35553," $ 1,739,608.29 ",NYSE,I,20200529,50:00.9,446707,48.94,49.67,49.67,0.07958908188,49.16,0.47%
LYV,UNEX,20191220,49:59.7,3438994,71.17,71.16,71.18,B,4661062," $ 331,727,782.54 ",NYSE,C,20191220,50:00.0,8600014,71.17,0,0,0.5419830712,71.55,0.53%
LYV,UNEX,20191220,55:00.3,3788539,71.57,71.55,71.57,B,1686017," $ 120,668,236.69 ",NYSE,I,20191220,55:00.6,11966965,71.56,72.64,73.42,0.1408892731,71.55,-0.03%
LYV,UNEX,20190920,49:59.6,788498,67.77,67.77,67.78,B,439947," $ 29,815,208.19 ",NYSE,C,20190920,50:00.0,370065,67.77,0,0,1.188837096,67.39,-0.56%
LYV,UNEX,20190920,55:00.8,835648,67.81,67.8,67.82,B,91545," $ 6,207,666.45 ",NYSE,I,20190920,55:00.3,720734,67.82,68.7,71.04,0.1270163472,67.39,-0.62%
LYV,UNEX,20190827,50:00.4,462725,70.525,70.51,70.54,B,33186," $ 2,340,442.65 ",NYSE,I,20190827,50:00.5,38735,70.54,74.06,0,0.8567445463,70.31,-0.30%
WU,UNEX,20200619,49:59.9,4685213,21.505,21.5,21.51,B,1322053," $ 28,430,749.77 ",NYSE,C,20200619,50:00.0,3414757,21.5,0,0,0.3871587349,21.61,0.49%
WU,UNEX,20200619,55:00.4,5165153,21.585,21.58,21.59,B,1135129," $ 24,501,759.47 ",NYSE,I,20200619,55:00.2,3888942,21.585,22.47,22.49,0.291886328,21.61,0.12%
WU,UNEX,20200529,49:59.7,5808274,20.085,20.08,20.09,B,440847," $ 8,854,412.00 ",NYSE,C,20200529,50:00.0,1761651,20.08,0,0,0.2502465017,20.02,-0.32%
WU,UNEX,20191220,49:59.7,5197013,27.375,27.37,27.38,B,171563," $ 4,696,537.13 ",NYSE,C,20191220,50:00.0,3959845,27.37,0,0,0.04332568573,27.43,0.20%
WU,UNEX,20191220,54:59.8,5376107,27.4,27.39,27.4,B,77246," $ 2,116,540.40 ",NYSE,I,20191220,55:00.2,4426899,27.395,27.51,27.61,0.01744923478,27.43,0.11%
WU,UNEX,20191126,49:59.7,6181086,27.29,27.29,27.3,B,5750678," $ 156,936,002.62 ",NYSE,C,20191126,50:00.0,8549627,27.3,0,0,0.6726232618,27.37,0.29%
WU,UNEX,20191126,55:00.3,7474520,27.35,27.35,27.36,B,4677589," $ 127,932,059.15 ",NYSE,I,20191126,55:00.3,9911335,27.36,27.75,27.8,0.471943386,27.37,0.07%
WU,UNEX,20190827,49:59.9,3355324,21.85,21.85,21.86,B,65170," $ 1,423,964.50 ",NYSE,C,20190827,50:00.0,625132,21.85,0,0,0.1042499824,21.87,0.09%
WU,UNEX,20190827,55:00.6,3671262,21.85,21.84,21.85,B,47850," $ 1,045,522.50 ",NYSE,I,20190827,55:00.2,968276,21.84,21.9,22.23,0.049417728,21.87,0.09%
DRI,UNEX,20200626,55:00.3,4083443,72.545,72.53,72.58,B,25349," $ 1,838,943.21 ",NYSE,I,20200626,55:00.3,1017420,72.56,73.17,0,0.02491498103,72.95,0.56%
DRI,UNEX,20191126,50:00.2,905968,117.08,117.07,117.08,B,63992," $ 7,492,183.36 ",NYSE,I,20191126,50:00.1,257203,117.07,119.22,119.52,0.2487995863,117.19,0.09%
DRI,UNEX,20191126,55:00.8,964518,117.13,117.13,117.14,B,15394," $ 1,803,099.22 ",NYSE,I,20191126,55:00.8,327112,117.13,117.65,118.92,0.04706033408,117.19,0.05%
DRI,UNEX,20190827,49:59.9,775613,119.58,119.57,119.59,B,72901," $ 8,717,501.58 ",NYSE,C,20190827,50:00.0,75857,119.57,0,0,0.9610319417,119.52,-0.05%
DRI,UNEX,20190827,55:00.6,807637,119.44,119.42,119.44,B,56185," $ 6,710,736.40 ",NYSE,I,20190827,55:00.2,121801,119.43,124.76,127.53,0.4612852111,119.52,0.07%
CHGG,UNEX,20200626,50:00.2,3225406,65.37,65.3,65.44,B,1625368," $ 106,250,306.16 ",NYSE,C,20200626,50:00.0,4188677,65.37,0,0,0.3880385143,65.42,0.08%
CHGG,UNEX,20200626,55:00.3,3504171,66.01,66,66.09,B,604051," $ 39,873,406.51 ",NYSE,I,20200626,55:00.5,5076781,66.01,67.08,68.41,0.1189830721,65.42,-0.89%
CHGG,UNEX,20200529,50:00.2,2024776,60.7,60.69,60.74,B,64233," $ 3,898,943.10 ",NYSE,C,20200529,50:00.0,173278,60.67,0,0,0.3706933367,61.08,0.63%
CHGG,UNEX,20200529,55:00.3,2086503,60.98,60.98,61.02,B,30088," $ 1,834,766.24 ",NYSE,I,20200529,55:00.6,241283,60.99,61.94,62.43,0.124700041,61.08,0.16%
CHGG,UNEX,20191220,54:59.8,921730,38.37,38.37,38.38,B,36335," $ 1,394,173.95 ",NYSE,I,20191220,55:00.1,222385,38.37,38.57,38.42,0.1633878184,38.35,-0.05%
CHGG,UNEX,20190920,49:59.6,1030121,33.245,33.24,33.25,B,124378," $ 4,134,946.61 ",NYSE,C,20190920,50:00.0,226616,33.245,0,0,0.5488491545,33.28,0.11%
CHGG,UNEX,20190920,55:00.3,1070060,33.38,33.37,33.39,B,35868," $ 1,197,273.84 ",NYSE,I,20190920,55:00.2,364698,33.38,33.56,34.51,0.09834986756,33.28,-0.30%
ARES,UNEX,20200626,50:00.2,853195,38.5,38.5,38.53,B,1029490," $ 39,635,365.00 ",NYSE,C,20200626,50:00.0,1929076,38.51,0,0,0.5336700057,38.74,0.62%
ARES,UNEX,20200626,55:00.3,1069671,38.78,38.74,38.84,B,611629," $ 23,718,972.62 ",NYSE,I,20200626,55:00.2,2333610,38.805,40.61,40.74,0.2620956372,38.74,-0.10%
ARES,UNEX,20200619,49:59.9,874797,38.81,38.81,38.84,B,226305," $ 8,782,897.05 ",NYSE,C,20200619,50:00.0,481266,38.81,0,0,0.4702285223,39.02,0.54%
ARES,UNEX,20200619,54:59.9,972313,39.21,39.2,39.21,B,45202," $ 1,772,370.42 ",NYSE,I,20200619,55:00.2,593062,39.21,39.29,39.29,0.07621800082,39.02,-0.48%
ARES,UNEX,20200529,50:02.2,1524188,37.75,37.73,37.8,B,32744," $ 1,236,086.00 ",NYSE,I,20200529,50:00.9,42348,37.75,45,0,0.7732124303,37.76,0.03%
CRL,UNEX,20200529,50:01.7,304481,178.9,178.74,179.12,B,10903," $ 1,950,546.70 ",NYSE,I,20200529,50:00.8,34648,178.71,179.21,179.21,0.314679058,179.66,0.42%
CRL,UNEX,20191220,50:01.2,337159,151.4,151.36,151.4,B,17966," $ 2,720,052.40 ",NYSE,I,20191220,50:00.3,129131,151.4,153.27,153.27,0.1391300307,151.67,0.18%
CRL,UNEX,20190827,50:00.4,239665,127.465,127.43,127.5,B,17788," $ 2,267,347.42 ",NYSE,I,20190827,50:00.4,6185,127.43,158,0,2.875990299,126.91,-0.44%
GNRC,UNEX,20200626,50:00.2,1039990,118.055,117.7,118.41,B,686368," $ 81,029,174.24 ",NYSE,C,20200626,50:00.0,2234964,118.32,0,0,0.3071047229,117.75,-0.26%
GNRC,UNEX,20200626,55:00.3,1279867,118.18,118.19,118.49,B,477781," $ 56,464,158.58 ",NYSE,I,20200626,55:00.3,2706271,118.41,121.2,122.34,0.1765458818,117.75,-0.36%
GNRC,UNEX,20200619,50:01.4,631741,113.06,112.92,113.06,B,26468," $ 2,992,472.08 ",NYSE,I,20200619,50:00.5,96375,113.02,115,117.73,0.2746355383,113.53,0.42%
GNRC,UNEX,20191220,50:01.2,388354,101.69,101.69,101.71,B,38562," $ 3,921,369.78 ",NYSE,I,20191220,50:00.5,82596,101.69,105.21,106.7,0.4668749092,101.8,0.11%
GNRC,UNEX,20191220,54:59.8,403333,101.74,101.75,101.81,B,22085," $ 2,246,927.90 ",NYSE,I,20191220,55:00.2,127445,101.74,104.75,106.7,0.173290439,101.8,0.06%
GNRC,UNEX,20190920,50:00.6,557384,80.02,80,80.03,B,39074," $ 3,126,701.48 ",NYSE,I,20190920,50:00.6,73980,80.02,4294.67,0,0.5281697756,79.99,-0.04%
GNRC,UNEX,20190827,50:00.4,328114,75.16,75.16,75.17,B,19067," $ 1,433,075.72 ",NYSE,I,20190827,50:00.5,9398,75.16,80.35,0,2.028835923,75.05,-0.15%
FSLY,UNEX,20200529,50:00.2,2742699,42.6853,42.68,42.72,B,432694," $ 18,469,673.20 ",NYSE,C,20200529,50:00.0,235229,42.67,0,0,1.83945857,43.14,1.07%
FSLY,UNEX,20200529,55:00.3,2859594,42.94,42.87,42.97,B,338258," $ 14,524,798.52 ",NYSE,I,20200529,55:00.6,378645,42.97,43.69,43.82,0.8933380871,43.14,0.47%
FSLY,UNEX,20191220,49:59.7,723084,19.07,19.04,19.07,B,68019," $ 1,297,122.33 ",NYSE,C,20191220,50:00.0,149951,19.07,0,0,0.4536081787,19.14,0.37%
GWRE,UNEX,20200626,50:00.2,503471,109.94,109.45,109.94,B,178157," $ 19,586,580.58 ",NYSE,C,20200626,50:00.0,211216,109.93,0,0,0.8434825013,110.64,0.64%
GWRE,UNEX,20200626,54:59.8,581244,110.28,110.28,110.42,B,106191," $ 11,710,743.48 ",NYSE,I,20200626,55:00.1,372382,110.37,113.51,117.22,0.2851668448,110.64,0.33%
GWRE,UNEX,20200619,50:01.4,290943,106.71,106.65,106.7,B,32874," $ 3,507,984.54 ",NYSE,I,20200619,50:00.4,100114,106.71,110.5,111.8,0.3283656631,106.82,0.10%
GWRE,UNEX,20200619,54:59.9,313713,106.99,106.85,106.97,B,12759," $ 1,365,085.41 ",NYSE,I,20200619,55:00.1,127296,106.97,107.14,111.8,0.1002309578,106.82,-0.16%
GWRE,UNEX,20200529,49:59.7,483498,101.59,101.41,101.62,B,112118," $ 11,390,067.62 ",NYSE,C,20200529,50:00.0,76114,101.65,0,0,1.473027301,102.58,0.97%
GWRE,UNEX,20200529,55:00.3,525826,102.355,102.32,102.37,B,79136," $ 8,099,965.28 ",NYSE,I,20200529,55:00.6,121451,102.38,0,0,0.6515878832,102.58,0.22%
GWRE,UNEX,20191220,49:59.7,844472,107.72,107.7,107.72,B,52027," $ 5,604,348.44 ",NYSE,C,20191220,50:00.0,170171,107.71,0,0,0.3057336444,107.85,0.12%
GWRE,UNEX,20191220,54:59.8,902467,107.8,107.8,107.81,B,49880," $ 5,377,064.00 ",NYSE,I,20191220,55:00.1,172318,107.81,114.55,0,0.2894648267,107.85,0.05%
GWRE,UNEX,20191126,49:59.7,774316,122.3,122.29,122.31,B,112487," $ 13,757,160.10 ",NYSE,C,20191126,50:00.0,1561381,122.31,0,0,0.07204327451,122.51,0.17%
GWRE,UNEX,20190920,55:00.3,507730,109.45,109.4,109.5,B,24882," $ 2,723,334.90 ",NYSE,I,20190920,55:00.2,191118,109.47,112.32,0,0.1301918187,109.24,-0.19%
SAM,UNEX,20200626,50:00.2,166128,562.39,560.6,562.66,B,118887," $ 66,860,859.93 ",NYSE,C,20200626,50:00.0,313108,561.44,0,0,0.3796996563,563.83,0.26%
SAM,UNEX,20191220,50:01.2,119977,376.18,375.69,376.25,B,7262," $ 2,731,819.16 ",NYSE,I,20191220,50:00.5,11103,375.69,380,0,0.6540574619,377.69,0.40%
SAM,UNEX,20190920,50:00.6,196902,346.505,346.23,346.8,B,8082," $ 2,800,453.41 ",NYSE,I,20190920,50:00.4,25725,346.8,350.76,352.71,0.3141690962,345.48,-0.30%
FNF,UNEX,20200626,55:00.3,2254481,30.22,30.22,30.23,B,97796," $ 2,955,395.12 ",NYSE,I,20200626,55:00.2,1100330,30.22,30.56,0,0.08887879091,30.16,-0.20%
FNF,UNEX,20200529,55:00.3,5067408,31.84,31.8,31.82,B,767673," $ 24,442,708.32 ",NYSE,I,20200529,55:00.6,1736183,31.82,4294.67,0,0.442161339,31.9,0.19%
FNF,UNEX,20191220,50:01.2,700061,45.41,45.4,45.41,B,210071," $ 9,539,324.11 ",NYSE,C,20191220,50:00.0,242665,45.39,0,0,0.8656831434,45.41,0.00%
FNF,UNEX,20191220,55:00.3,789614,45.3,45.3,45.31,B,195328," $ 8,848,358.40 ",NYSE,I,20191220,55:00.6,373570,45.3,48.31,0,0.5228685387,45.41,0.24%
FNF,UNEX,20191126,49:59.7,786166,48.14,48.14,48.15,B,371234," $ 17,871,204.76 ",NYSE,C,20191126,50:00.0,1712152,48.12,0,0,0.2168230391,48.19,0.10%
FNF,UNEX,20191126,54:59.7,897939,48.2,48.19,48.2,B,279118," $ 13,453,487.60 ",NYSE,I,20191126,55:00.2,1865986,48.195,48.32,48.34,0.149582044,48.19,-0.02%
CCK,UNEX,20200626,50:00.2,699071,63.25,63.21,63.29,B,401839," $ 25,416,316.75 ",NYSE,C,20200626,50:00.0,331597,63.24,0,0,1.211829419,63.7,0.71%
CCK,UNEX,20200626,55:00.3,821917,63.61,63.54,63.59,B,163157," $ 10,378,416.77 ",NYSE,I,20200626,55:00.5,622728,63.59,65.86,0,0.2620036356,63.7,0.14%
CCK,UNEX,20200619,49:59.9,667878,65.79,65.8,65.82,B,67890," $ 4,466,483.10 ",NYSE,C,20200619,50:00.0,125129,65.78,0,0,0.542560078,65.67,-0.18%
CCK,UNEX,20191220,50:01.2,1344777,72.05,72.04,72.05,B,43591," $ 3,140,731.55 ",NYSE,I,20191220,50:00.4,93701,72.05,75.05,0,0.4652138184,71.92,-0.18%
CCK,UNEX,20190920,50:00.6,412261,63.03,63.03,63.05,B,30400," $ 1,916,112.00 ",NYSE,I,20190920,50:00.5,186766,63.05,64.35,64.44,0.1627705257,62.97,-0.10%
CCK,UNEX,20190827,50:00.4,461823,64.73,64.72,64.74,B,35849," $ 2,320,505.77 ",NYSE,I,20190827,50:00.4,22518,64.74,4294.67,0,1.592015277,64.56,-0.26%
RJF,UNEX,20200619,49:59.9,676912,72.41,72.37,72.43,B,393933," $ 28,524,688.53 ",NYSE,C,20200619,50:00.0,275393,72.41,0,0,1.430439408,73.66,1.73%
RJF,UNEX,20200619,54:59.9,721628,72.73,72.71,72.79,B,433916," $ 31,558,710.68 ",NYSE,I,20200619,55:00.2,409980,72.75,0,0,1.058383336,73.66,1.28%
RJF,UNEX,20200529,50:01.7,423454,68.99,68.95,69.27,B,22364," $ 1,542,892.36 ",NYSE,I,20200529,50:00.8,65845,68.98,74.78,0,0.3396461387,69.28,0.42%
RJF,UNEX,20190920,49:59.6,698639,84.17,84.15,84.17,B,166626," $ 14,024,910.42 ",NYSE,C,20190920,50:00.0,284555,84.17,0,0,0.5855669379,84.2,0.04%
RJF,UNEX,20190920,55:00.3,754034,84.5,84.48,84.5,B,66153," $ 5,589,928.50 ",NYSE,I,20190920,55:00.2,370293,84.5,85.64,87.16,0.1786504201,84.2,-0.36%
AVY,UNEX,20200626,50:01.2,326167,109.98,109.88,109.98,B,14794," $ 1,627,044.12 ",NYSE,I,20200626,50:00.5,256405,110.01,111.77,111.77,0.0576977828,109.83,-0.14%
AVY,UNEX,20190920,50:00.6,428164,112.86,112.86,112.91,B,21551," $ 2,432,245.86 ",NYSE,I,20190920,50:00.9,71221,112.88,117.54,117.81,0.3025933362,112.82,-0.04%
ELAN,UNEX,20200626,50:00.2,3079868,21.18,21.17,21.18,B,76446," $ 1,619,126.28 ",NYSE,C,20200626,50:00.0,678075,21.18,0,0,0.1127397412,21.16,-0.09%
ELAN,UNEX,20200619,49:59.9,1901220,22.15,22.15,22.16,B,1180247," $ 26,142,471.05 ",NYSE,C,20200619,50:00.0,553720,22.15,0,0,2.131487033,22.26,0.50%
ELAN,UNEX,20200619,55:01.0,2119124,22.36,22.35,22.36,B,209979," $ 4,695,130.44 ",NYSE,I,20200619,55:00.6,1534851,22.36,22.84,0,0.1368074165,22.26,-0.45%
ELAN,UNEX,20191126,49:59.7,2029231,27.595,27.59,27.6,B,156800," $ 4,326,896.00 ",NYSE,C,20191126,50:00.0,144544,27.595,0,0,1.08479079,27.66,0.24%
ELAN,UNEX,20190920,55:01.8,11271946,27.51,27.51,27.52,B,168534," $ 4,636,370.34 ",NYSE,I,20190920,55:00.7,791810,27.52,28.33,0,0.2128465162,27.53,0.07%
UHS,UNEX,20200626,50:01.7,608457,89.14,89.07,89.22,B,19030," $ 1,696,334.20 ",NYSE,I,20200626,50:00.6,310612,89.08,89.98,89.98,0.06126614554,89.34,0.22%
UHS,UNEX,20200619,49:59.9,632217,96.635,96.55,96.72,B,109298," $ 10,562,012.23 ",NYSE,C,20200619,50:00.0,308188,96.7,0,0,0.3546471634,96.7,0.07%
UHS,UNEX,20200619,55:00.4,666476,97.11,97.03,97.14,B,51250," $ 4,976,887.50 ",NYSE,I,20200619,55:00.3,464987,97.11,100.14,101.4,0.1102181351,96.7,-0.42%
UHS,UNEX,20191126,50:00.2,369697,139.2,139.2,139.24,B,22792," $ 3,172,646.40 ",NYSE,I,20191126,50:00.1,234516,139.22,141.74,141.81,0.09718739873,139.76,0.40%
UHS,UNEX,20191126,55:00.8,386599,139.49,139.47,139.53,B,40190," $ 5,606,103.10 ",NYSE,I,20191126,55:00.8,255256,139.44,143.12,141.81,0.1574497759,139.76,0.19%
UHS,UNEX,20190920,50:00.6,569526,149.89,149.85,149.89,B,41954," $ 6,288,485.06 ",NYSE,I,20190920,50:00.6,273984,149.89,151.25,151.25,0.15312573,150.12,0.15%
PNW,UNEX,20200529,49:59.7,1373359,77.28,77.27,77.33,B,1826898," $ 141,182,677.44 ",NYSE,C,20200529,50:00.0,528841,77.28,0,0,3.454531702,77.9,0.80%
PNW,UNEX,20200529,55:00.3,1578180,77.78,77.76,77.83,B,21990," $ 1,710,382.20 ",NYSE,I,20200529,55:00.6,2562439,77.83,77.85,0,0.0085816677,77.9,0.15%
PNW,UNEX,20191126,49:59.7,527908,87.37,87.33,87.34,B,427751," $ 37,372,604.87 ",NYSE,C,20191126,50:00.0,249293,87.34,0,0,1.715856442,87.5,0.15%
PNW,UNEX,20191126,55:00.3,635847,87.68,87.67,87.69,B,216167," $ 18,953,522.56 ",NYSE,I,20191126,55:00.6,433799,87.68,4294.67,0,0.4983114299,87.5,-0.21%
PNW,UNEX,20190920,55:00.8,809970,97.28,97.25,97.28,B,27496," $ 2,674,810.88 ",NYSE,I,20190920,55:00.3,224835,97.28,98.7,97.61,0.1222941268,97.17,-0.11%
PNW,UNEX,20190827,49:59.9,644252,94.9,94.9,94.95,B,101804," $ 9,661,199.60 ",NYSE,C,20190827,50:00.0,159860,94.94,0,0,0.6368322282,94.5,-0.42%
